# t_sec   Poft_Rzmin  Poft_Rzmax
1.197930000000000028e+01 5.750838531669731556e-08 1.296156353011784597e-07
1.205681000000000047e+01 5.743559504531291313e-08 1.300144764634382696e-07
1.213482999999999912e+01 5.761467180420612873e-08 1.307058207189430250e-07
1.221335000000000015e+01 5.780392902323812377e-08 1.312101351559755669e-07
1.229237999999999964e+01 5.817083537355010817e-08 1.320164640668710523e-07
1.237191999999999936e+01 5.829771923716632355e-08 1.323664587019534908e-07
1.245196999999999932e+01 5.843691208557492555e-08 1.327361369630998556e-07
1.253253999999999913e+01 5.865092616147836417e-08 1.335804861668446573e-07
1.261364000000000019e+01 5.879705289262989254e-08 1.340571455519615726e-07
1.269525999999999932e+01 5.892806600440267661e-08 1.345837420069581901e-07
1.277740000000000009e+01 5.917165829256489434e-08 1.354273730612410797e-07
1.286007999999999996e+01 5.923315902866570538e-08 1.355225297793566566e-07
1.294328999999999930e+01 5.916905866690217020e-08 1.355860979994172335e-07
1.302704999999999913e+01 5.959630979741096033e-08 1.365514510272244970e-07
1.311134000000000022e+01 5.964453176742314796e-08 1.361939318116237636e-07
1.319618000000000002e+01 5.961833449861983324e-08 1.357693867037890353e-07
1.328157000000000032e+01 5.995344155808255237e-08 1.363837516133667944e-07
1.336750999999999934e+01 6.031214976951028387e-08 1.371101334218604656e-07
1.345400000000000063e+01 6.065336649572196738e-08 1.378520248330727493e-07
1.354105999999999987e+01 6.097343293920900968e-08 1.383965377348479925e-07
1.362867999999999924e+01 6.124971058989209075e-08 1.389150664841663336e-07
1.371687000000000012e+01 6.145807493916228298e-08 1.389623558996456191e-07
1.380561999999999934e+01 6.169849278810810665e-08 1.389749854972151268e-07
1.389494999999999969e+01 6.202481513444454201e-08 1.395087875807345802e-07
1.398485999999999940e+01 6.238782927091033696e-08 1.400491673343203665e-07
1.407535999999999987e+01 6.277256135792442400e-08 1.407060709320603432e-07
1.416643000000000008e+01 6.317930394119709719e-08 1.415951537299529207e-07
1.425810000000000066e+01 6.354138476638854474e-08 1.423840702619444381e-07
1.435036000000000023e+01 6.387515727796910325e-08 1.430527228785376773e-07
1.444321000000000055e+01 6.413702327747267206e-08 1.438332868119570946e-07
1.453667000000000087e+01 6.442467191241279385e-08 1.438332626000801332e-07
1.463072999999999979e+01 6.453647247628891048e-08 1.434591127218845675e-07
1.472540000000000049e+01 6.455955926270396527e-08 1.439836343092063035e-07
1.482069000000000081e+01 6.487575109436158932e-08 1.447772781830203967e-07
1.491658999999999935e+01 6.501669934652816588e-08 1.455492671066868348e-07
1.501310999999999929e+01 6.524376585910583322e-08 1.462103379088917255e-07
1.511025000000000063e+01 6.544136703849618302e-08 1.465886208522587315e-07
1.520803000000000083e+01 6.544694187999675779e-08 1.471422780715672804e-07
1.530643000000000065e+01 6.578548807570630912e-08 1.480119775028096215e-07
1.540546999999999933e+01 6.619620820449903815e-08 1.486917258238102691e-07
1.550516000000000005e+01 6.655920646909126676e-08 1.493776405640880171e-07
1.560548999999999964e+01 6.694735000959412673e-08 1.502718926548021973e-07
1.570645999999999987e+01 6.732640096360921690e-08 1.511556489928971301e-07
1.580809999999999960e+01 6.775363183862530872e-08 1.520754115107505429e-07
1.591037999999999997e+01 6.805326113262787737e-08 1.528097773263794382e-07
1.601333999999999946e+01 6.839503209652519620e-08 1.535743187582156778e-07
1.611694999999999922e+01 6.858069574337678992e-08 1.543097128729697025e-07
1.622124000000000166e+01 6.872767328635900603e-08 1.548518642770790608e-07
1.632620000000000005e+01 6.917012614098139173e-08 1.555819611237841117e-07
1.643184000000000111e+01 6.938651317526726813e-08 1.563605812307162058e-07
1.653817000000000093e+01 6.957021607255405926e-08 1.562735094482484652e-07
1.664517999999999986e+01 6.994488892289656579e-08 1.564871849945532073e-07
1.675289000000000073e+01 7.006862092578997963e-08 1.574780921484212078e-07
1.686129000000000033e+01 7.020711592122263896e-08 1.581698616605053783e-07
1.697038999999999831e+01 7.028785054793284089e-08 1.589147375611899426e-07
1.708020000000000138e+01 6.998973762384596513e-08 1.589458387967528008e-07
1.719071999999999889e+01 7.017541240981173567e-08 1.592963301053418134e-07
1.730196000000000112e+01 7.070046228758237582e-08 1.606722963880173884e-07
1.741391000000000133e+01 7.094735572387366582e-08 1.606929512079080247e-07
1.752658999999999878e+01 7.121614489695276798e-08 1.603173682546504007e-07
1.764000000000000057e+01 7.144990034166937642e-08 1.606393497906060033e-07
1.775413999999999959e+01 7.144050273551958175e-08 1.602149338522310602e-07
1.786901999999999902e+01 7.170414918294420343e-08 1.604627853423015914e-07
1.798464999999999847e+01 7.219932699114751824e-08 1.615788954035341294e-07
1.810101999999999833e+01 7.264638768824680275e-08 1.625226091132846116e-07
1.821815000000000140e+01 7.306905088389666824e-08 1.634857224574542082e-07
1.833603000000000094e+01 7.349576546144648295e-08 1.643742807361591898e-07
1.845467999999999975e+01 7.369158117553612798e-08 1.651066314844171720e-07
1.857409000000000177e+01 7.396974473339408499e-08 1.655488187613940224e-07
1.869427999999999912e+01 7.391661732467508703e-08 1.653165110908558478e-07
1.881523999999999930e+01 7.357129325595658301e-08 1.655782311394650001e-07
1.893699000000000154e+01 7.336306590805246368e-08 1.661905827077703031e-07
1.905951999999999913e+01 7.343422195675052976e-08 1.667317329287556862e-07
1.918284999999999840e+01 7.389450590347304744e-08 1.672928516499621328e-07
1.930697999999999936e+01 7.425205414082177464e-08 1.680098200262405141e-07
1.943190999999999846e+01 7.471491406573828996e-08 1.691235482589549931e-07
1.955763999999999925e+01 7.507172825700818424e-08 1.695269808540733397e-07
1.968419000000000096e+01 7.542607755415773133e-08 1.697845128602443166e-07
1.981156000000000006e+01 7.585989602553440271e-08 1.705208157964259705e-07
1.993975999999999971e+01 7.628204771294628787e-08 1.710783266832791742e-07
2.006878000000000029e+01 7.656671174568305679e-08 1.715809977167132973e-07
2.019864000000000104e+01 7.678108578495528733e-08 1.723731374281598008e-07
2.032933999999999841e+01 7.720486076535771972e-08 1.733343858005613341e-07
2.046087999999999951e+01 7.774454933379230261e-08 1.745137665553045250e-07
2.059328000000000003e+01 7.808119592032692205e-08 1.752335248962978523e-07
2.072653000000000034e+01 7.843409968327314386e-08 1.760047957122903516e-07
2.086064000000000007e+01 7.896425559561375929e-08 1.771915128852177146e-07
2.099562999999999846e+01 7.945679229046894012e-08 1.783199775515365508e-07
2.113147999999999982e+01 7.991164834535812452e-08 1.793575537198216781e-07
2.126821999999999946e+01 8.034764864436053460e-08 1.802664826185736121e-07
2.140584000000000131e+01 8.074164639775941497e-08 1.812374570657098385e-07
2.154435000000000144e+01 8.084756064325492789e-08 1.820906164351163210e-07
2.168374999999999986e+01 8.128272884893850005e-08 1.831986499234898688e-07
2.182405999999999935e+01 8.137662924511138224e-08 1.838710752027633821e-07
2.196527999999999992e+01 8.129640723224535278e-08 1.841187516434568163e-07
2.210741000000000156e+01 8.144093231604016804e-08 1.841722688604588255e-07
2.225046000000000035e+01 8.152485175441584944e-08 1.846832232843822346e-07
2.239442999999999984e+01 8.194359602035645101e-08 1.854373156002233217e-07
2.253933999999999926e+01 8.242463595946116362e-08 1.861235871240936258e-07
2.268517999999999901e+01 8.286282543586289804e-08 1.871972523391318945e-07
2.283196999999999832e+01 8.331820756541686107e-08 1.884811568918295177e-07
2.297971000000000075e+01 8.361066315350745198e-08 1.887699361357923467e-07
2.312839999999999918e+01 8.357324458179293270e-08 1.883171504619246197e-07
2.327805999999999997e+01 8.385420656715304897e-08 1.892014589683982317e-07
2.342867999999999995e+01 8.426113995627395653e-08 1.902546548136975893e-07
2.358027999999999835e+01 8.442509410484180757e-08 1.907944900003711444e-07
2.373285999999999873e+01 8.474959650149483444e-08 1.916780853751147030e-07
2.388643000000000072e+01 8.488442363597624575e-08 1.925996886537504815e-07
2.404099000000000075e+01 8.487084334290019791e-08 1.932397468629201953e-07
2.419654999999999845e+01 8.527545618677427282e-08 1.944507515144399237e-07
2.435312000000000054e+01 8.576116487483101559e-08 1.953302819901746891e-07
2.451069999999999993e+01 8.617062714176231400e-08 1.957218072041884608e-07
2.466929999999999978e+01 8.645226940969724545e-08 1.963686988964966730e-07
2.482892999999999972e+01 8.644406051394091570e-08 1.969016782220036513e-07
2.498958999999999975e+01 8.660013925470494719e-08 1.968285542532233503e-07
2.515128999999999948e+01 8.704633123977719370e-08 1.967511163420881093e-07
2.531402999999999892e+01 8.731558336126502652e-08 1.971563847662637619e-07
2.547783000000000087e+01 8.759464799708471591e-08 1.976285395991961338e-07
2.564269000000000176e+01 8.774133909348432996e-08 1.981854456212729088e-07
2.580862000000000123e+01 8.759319881704611398e-08 1.985449879088325385e-07
2.597560999999999964e+01 8.765953558272808134e-08 1.988600709554201412e-07
2.614368999999999943e+01 8.803767394552560972e-08 1.992747181445274836e-07
2.631286000000000058e+01 8.833128816312496446e-08 1.986845526002644281e-07
2.648311999999999955e+01 8.866793306928596375e-08 1.978409797316416301e-07
2.665448999999999913e+01 8.900538169218807271e-08 1.980117912565196890e-07
2.682695999999999970e+01 8.929781773189788412e-08 1.983093673964320529e-07
2.700055000000000049e+01 8.954154497278845702e-08 1.983997110639434042e-07
2.717526000000000153e+01 8.972190644072478585e-08 1.989738241539202222e-07
2.735109999999999886e+01 9.018336189791328355e-08 2.004622481143791320e-07
2.752807999999999922e+01 9.045045110038285475e-08 2.002917869798336007e-07
2.770619999999999905e+01 9.080183529195378605e-08 2.001461141789991723e-07
2.788548000000000116e+01 9.122849962973941461e-08 2.008129869591867419e-07
2.806591999999999842e+01 9.136473542274938217e-08 2.011314732782031257e-07
2.824752000000000152e+01 9.171385177695972343e-08 2.023091072242625140e-07
2.843029999999999902e+01 9.223434863267735902e-08 2.034687556132248464e-07
2.861427000000000120e+01 9.275405878000226365e-08 2.047159317582946583e-07
2.879942000000000135e+01 9.327486839454752733e-08 2.059795905431716470e-07
2.898576999999999870e+01 9.375345715639372411e-08 2.072206332719622338e-07
2.917332999999999998e+01 9.416463862752734366e-08 2.082566215510505302e-07
2.936210000000000164e+01 9.441499579031839757e-08 2.093240926659824259e-07
2.955208999999999975e+01 9.458069484918011630e-08 2.104784258138955562e-07
2.974331000000000103e+01 9.479344768412226746e-08 2.113519159470501294e-07
2.993577000000000155e+01 9.513998971098079811e-08 2.120333380810178663e-07
3.012948000000000093e+01 9.546158561657039804e-08 2.127697721233869574e-07
3.032442999999999955e+01 9.532394045646607631e-08 2.137223183724701407e-07
3.052064999999999984e+01 9.507471910300084332e-08 2.146798891165556329e-07
3.071813999999999822e+01 9.521912674717313049e-08 2.154951791867028690e-07
3.091691000000000145e+01 9.568601983037193170e-08 2.166844508176996151e-07
3.111695999999999884e+01 9.621026485497948350e-08 2.175672370571217758e-07
3.131831000000000031e+01 9.670753636062452128e-08 2.175845787029970893e-07
3.152095999999999876e+01 9.709386927917172001e-08 2.183440131207142987e-07
3.172492000000000090e+01 9.748027004951944869e-08 2.194442437514987457e-07
3.193019999999999925e+01 9.805328870202193613e-08 2.203934696047188580e-07
3.213680999999999699e+01 9.852709106516809972e-08 2.217424768041687465e-07
3.234476000000000084e+01 9.902393317296502349e-08 2.230326147967986380e-07
3.255404999999999660e+01 9.965218886086477520e-08 2.241063549713846057e-07
3.276469999999999771e+01 1.002704811388179881e-07 2.251315349822588564e-07
3.297670999999999708e+01 1.008262880924517584e-07 2.263167433656234873e-07
3.319008999999999787e+01 1.012710888572797255e-07 2.277749245656308694e-07
3.340485000000000326e+01 1.016622344466027561e-07 2.280225892427307851e-07
3.362100000000000222e+01 1.016859309620844124e-07 2.281913430822773743e-07
3.383854999999999791e+01 1.012123795348427733e-07 2.290574490070391864e-07
3.405751000000000062e+01 1.012065042930517094e-07 2.298055720703068009e-07
3.427788000000000324e+01 1.014093927071081842e-07 2.309388455796076731e-07
3.449967999999999790e+01 1.017476482927015648e-07 2.321747720610112997e-07
3.472292000000000201e+01 1.024041724716302845e-07 2.337424243158874702e-07
3.494760000000000133e+01 1.027821351535809569e-07 2.348025956927472738e-07
3.517374000000000223e+01 1.034748319667813443e-07 2.363208137710188596e-07
3.540133000000000152e+01 1.037337902892187913e-07 2.363753397105828840e-07
3.563040000000000163e+01 1.035139712897199272e-07 2.358062238371953236e-07
3.586095000000000255e+01 1.034604806071319436e-07 2.366407447847118156e-07
3.609300000000000352e+01 1.038746859236923052e-07 2.376400651185445109e-07
3.632654000000000138e+01 1.044196958496591564e-07 2.390164544098838292e-07
3.656159999999999854e+01 1.047051055375366182e-07 2.395717090460319784e-07
3.679818000000000211e+01 1.052892112455768562e-07 2.403648495115760605e-07
3.703629000000000104e+01 1.059228347709348670e-07 2.413254381824424523e-07
3.727593999999999852e+01 1.064192231079709554e-07 2.421233478556203443e-07
3.751713999999999771e+01 1.065406171515145946e-07 2.414448991129606381e-07
3.775990000000000180e+01 1.068527316030984840e-07 2.413245854205071264e-07
3.800422999999999973e+01 1.070999591919709082e-07 2.420925745528712550e-07
3.825014000000000181e+01 1.065849208414670926e-07 2.415517993370049787e-07
3.849765000000000015e+01 1.068433050608744519e-07 2.424158379954219586e-07
3.874674999999999869e+01 1.073218123381157327e-07 2.438435747691167020e-07
3.899746999999999986e+01 1.074386167529950286e-07 2.450590976148242170e-07
3.924980999999999653e+01 1.079939595419838161e-07 2.464868412686830408e-07
3.950377999999999901e+01 1.086413727219597969e-07 2.480103781101862314e-07
3.975939999999999941e+01 1.092887490782881413e-07 2.493684154776507562e-07
4.001666999999999774e+01 1.098956510619232814e-07 2.501762770071894852e-07
4.027559999999999718e+01 1.104911282767187761e-07 2.508497667267363200e-07
4.053620999999999697e+01 1.111246527110597465e-07 2.520514589965925807e-07
4.079851000000000028e+01 1.118099351067053684e-07 2.533367941444692855e-07
4.106250000000000000e+01 1.124186851353175412e-07 2.549768805322546282e-07
4.132820000000000249e+01 1.127288763166593266e-07 2.554644175382061849e-07
4.159561999999999671e+01 1.131607979368148478e-07 2.557165973126544259e-07
4.186477000000000004e+01 1.138595287266013497e-07 2.568107469936996014e-07
4.213566999999999751e+01 1.144403823549894903e-07 2.569981598382047237e-07
4.240831000000000017e+01 1.150943662222695871e-07 2.580942421312375238e-07
4.268272000000000332e+01 1.157657502387340910e-07 2.591480261395934390e-07
4.295891000000000304e+01 1.162322568367325836e-07 2.598959226941028112e-07
4.323687999999999931e+01 1.167090187977816099e-07 2.615572176973481275e-07
4.351664999999999850e+01 1.171910037278931224e-07 2.623542354845408830e-07
4.379822999999999666e+01 1.176392617467381641e-07 2.630817586536834050e-07
4.408164000000000016e+01 1.183634061482364332e-07 2.647673564426117184e-07
4.436686999999999870e+01 1.188353509012541905e-07 2.663593036652063372e-07
4.465395999999999788e+01 1.192656116066353312e-07 2.677383132264441558e-07
4.494290000000000163e+01 1.199169474815136606e-07 2.692269125068012043e-07
4.523371000000000208e+01 1.207534634763514587e-07 2.709044102170249091e-07
4.552640000000000242e+01 1.209176209898500831e-07 2.720740680202163075e-07
4.582099000000000188e+01 1.206690667250067153e-07 2.731762394373353171e-07
4.611748000000000047e+01 1.210388916241640513e-07 2.746166514154470368e-07
4.641588999999999743e+01 1.215814127017049047e-07 2.762594227081242898e-07
4.671623000000000303e+01 1.221615955504513940e-07 2.769643458751556572e-07
4.701850999999999914e+01 1.225906165203214330e-07 2.770636158218726326e-07
4.732276000000000238e+01 1.232326937488134424e-07 2.780648720849721030e-07
4.762897000000000247e+01 1.239071692750062697e-07 2.786287093594159083e-07
